System,stock,Brood.Year,Recruits,X0.1,X0.2,X0.3,X0.4,X0.5,X1.1,X1.2,X1.3,X1.4,X1.5,X2.1,X2.2,X2.3,X2.4,X3.1,X3.2,X3.3,X3.4,Escapement
Bristol Bay,Nushagak,2004,1836175.66719041,0,0,66769.1819139994,0,0,1.2261401766206602e-9,194650.117400438,1474123.86197733,79377.8590575187,0,0,5760.26466354301,15494.3821775733,0,0,0,0,0,543872.2652
Bristol Bay,Nushagak,2005,1418241.40306321,0,5026.92581272982,0,9543.30228758461,0,2409.38372032272,359162.588976833,975338.19625788,37100.3411797458,0,0,8747.68063347035,20912.9841946361,3.1636741379591204e-9,0,0,0,0,1106703
Bristol Bay,Nushagak,2006,1237592.93343714,0,0,7279.4335735332,1441.06633161757,0,1.11273526461665e-9,104739.84738397,1017213.64630729,94243.8262835857,0,0,5282.21390168137,7392.89965546498,0,0,0,0,0,548410
Bristol Bay,Nushagak,2007,912135.897857768,0,4695.94203598953,53636.4851208468,9824.96782768697,0,1034.01659746382,30883.2395986522,750618.310451247,54932.9005954539,0,0,2.32002663649614e-9,6510.03563042492,0,0,0,0,0,518041
Bristol Bay,Nushagak,2008,2169869.77853651,0,2.6287528043367703e-9,10879.2504138378,0,0,1273.49879457973,163624.600123549,1834715.03123496,142272.260393701,0,0,4819.44601494909,12285.6915609299,3.79680655256918e-9,0,0,0,0,492546
Bristol Bay,Nushagak,2009,1285173.29751099,0,997.786352428849,11309.44128207,3410.25160850077,0,627.397220647775,97921.8693864645,1140499.8160729,25691.4534421532,0,0,4715.28214582489,3.3221875748633904e-9,3.3241508787789802e-9,0,0,0,0,484149
Bristol Bay,Nushagak,2010,2452553.90817582,0,0,4535.09855681046,0,0,1.6205857209318e-9,203130.295874963,2223040.27062009,16029.9951723689,0,1.0449614458456402e-9,2100.87827708973,3717.36967449309,0,0,0,0,0,468696
Bristol Bay,Nushagak,2011,2428916.72887771,0,0,18243.7546998352,3.3241508787789802e-9,0,1.0449614458456402e-9,206783.841276026,2060681.74574473,103137.538084117,0,0,3339.2688382183,36730.5802347759,0,0,0,5.4574000658334204e-9,0,428191
Bristol Bay,Nushagak,2012,5114328.84489558,0,0,9.10064787701739,0,0,9.49333658469398e-10,486257.720178261,4407859.51753084,70631.0216910613,0,0,52482.2144127485,97089.2704347921,0,0,0,0,0,432438
Bristol Bay,Nushagak,2013,11990241.5824528,0,0,0,0,0,5632.10546594796,3586570.85022912,8286002.14099015,38717.885189545,0,0,13701.7140705113,59616.8865064359,0,0,0,0,1.0549592275926e-6,894148
Bristol Bay,Nushagak,2014,4879284.1397423,0,0,5.4574000658334204e-9,0,0,12587.6821715444,1124540.61726678,3630434.37766667,23052.6270801949,1.0549543724781e-6,3.6382459278812205e-9,65786.9483717269,13477.2359306779,9404.65125153413,0,0,1.05496333011573e-6,1.04802442336815e-6,618477
Bristol Bay,Nushagak,2015,2469476.27043273,0,0,0,0,1.0549543724781e-6,10214.1695964636,504879.848232399,1871659.88186364,38872.3033914353,1.04798701425138e-6,30.894866837859,9783.41804822642,34035.7544274644,1.04802442336815e-6,0,1.05494996809459e-6,1.04802554135999e-6,1.01696472021402e-6,796684
Bristol Bay,Nushagak,2016,NA,0,0,0,1.0549592275926e-6,1.04798701425138e-6,7129.22808721296,1701541.74865207,6222453.5193613,111158.791387262,1.01696708310919e-6,0,179594.782253145,95186.758742446,3552.47613749105,1.05502852028377e-6,1.04801663712188e-6,1.01696489309611e-6,NA,680512
Bristol Bay,Nushagak,2017,NA,0,0,1.05496333011573e-6,1.04802442336815e-6,1.01696708310919e-6,6001.98910534776,8584678.53856882,14079471.9263673,112653.644738492,NA,1.05502852028377e-6,366809.935979964,309663.883089738,NA,1.04795556335275e-6,1.01696411521907e-6,NA,NA,2852308
Bristol Bay,Nushagak,2018,NA,0,1.05494996809459e-6,1691.57388032927,1.01696472021402e-6,NA,4749.08640018735,1676444.68173259,4660214.27689474,NA,NA,1.04795556335275e-6,49533.0869447974,NA,NA,1.01695733314259e-6,NA,NA,NA,1247460
Bristol Bay,Nushagak,2019,NA,1.05502852028377e-6,1.04801663712188e-6,1.01696489309611e-6,NA,NA,2781.57734554409,297019.88997897,NA,NA,NA,1311.63384628896,NA,NA,NA,NA,NA,NA,NA,709431
Bristol Bay,Nushagak,2020,NA,1.04795556335275e-6,1.01696411521907e-6,NA,NA,NA,14671.2110044814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1228059
Bristol Bay,Nushagak,2021,NA,1.01695733314259e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4697299
Bristol Bay,Nushagak,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3455272
Bristol Bay,Nushagak,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1772676
Bristol Bay,Nushagak,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1708693
Bristol Bay,Naknek,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Bristol Bay,Naknek,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,225.061159629828,NA,NA,9.59434669108084e-8,0,NA
Bristol Bay,Naknek,1957,NA,NA,NA,NA,NA,0,NA,NA,NA,452.496788743662,0,NA,NA,563156.164569179,0,NA,812.880286117971,1.24516515900743e-5,0,NA
Bristol Bay,Naknek,1958,NA,NA,NA,NA,0,0,NA,NA,140335.027330756,98.0636549269063,0,NA,597027.884070663,101204.339608585,0,0,1666.42981618631,2792.63217436672,0,NA
Bristol Bay,Naknek,1959,NA,NA,NA,0,0,0,NA,486708.046209008,230912.963980456,6.4727013728203806e-9,0,7813.44791142701,532279.882946014,266999.301422026,1.8440353600062801e-9,0,6.4726970413314e-9,1.8399866289249802e-9,0,NA
Bristol Bay,Naknek,1960,NA,NA,0,112.720952415049,0,0,0,1072773.45843184,286245.422621693,2.7660530405799304e-9,0,4347.3174757782,549352.743846639,1443356.30120338,1605.40879195184,0,2521.76281478553,3.2364636966898603e-9,0,NA
Bristol Bay,Naknek,1961,NA,0,3.18734452353565e-8,6.4727026087149506e-9,0,0,0,112176.052645247,971787.012726111,7771.39486852783,0,4331.49371526996,330857.292990636,721523.185406405,1.97228095535047e-9,0,1.6234383160189301e-9,3444.17991228032,0,NA
Bristol Bay,Naknek,1962,NA,0,0,1.8399866289249802e-9,0,0,169.718122243648,130455.479242418,262140.778054985,1575.4188526139,0,5808.64568426164,396108.297750545,303500.941721074,0,0,6576.20130525458,2.1539256010376402e-9,0,NA
Bristol Bay,Naknek,1963,1706836.10379262,0,0,2.6970530811350204e-9,0,0,0,141943.787554161,416187.280068774,2.1516649224791703e-9,0,23215.3092907737,700969.83052858,418189.565153859,0,0,6330.33119646084,4.556063690617031e-9,0,905358
Bristol Bay,Naknek,1964,2223530.8192499,0,0,2.37857476511969e-9,0,0,742.751936718152,342531.147158467,256174.066292445,0,0,34421.0693936044,1275540.20852643,309691.934137989,0,0,4429.64180424567,6.65768936334813e-9,0,1349604
Bristol Bay,Naknek,1965,2654768.45017911,0,0,0,0,0,12877.185306211,634432.36261284,600345.068800867,2.82048995561179e-8,0,37063.7623083752,854534.674284902,515515.396865871,2.5753168106606503e-9,0,5.8292599889432e-9,4.180506194086521e-9,0,717798
Bristol Bay,Naknek,1966,4205622.40347585,0,2.1534137131593e-9,4.556063690617031e-9,4.1477793460757e-9,0,13371.0235626791,918492.715897883,2573069.50255624,2999.7536618386,0,2025.05901456717,209617.749430165,485528.038906324,518.560446141296,0,2.2497055053415303e-9,3.77955694484617e-9,0,1016445
Bristol Bay,Naknek,1967,1552168.44889933,0,0,7.489900533328711e-9,1.41642424592975e-7,0,0,352459.442310703,522756.824735918,3.44277418044578e-9,0,3786.90944592145,330689.348398898,342019.372081767,456.551925964347,0,2.8903838894705302e-9,0,0,755640
Bristol Bay,Naknek,1968,638312.094571834,0,5.8292599889432e-9,2.5726191960509404e-9,0,0,3584.57221490564,126410.371162024,202856.847762463,257.020364658637,0,0,88011.4566665741,216580.355449545,2.48443081581906e-9,0,611.470951647853,4.9672726550777706e-9,0,1023222
Bristol Bay,Naknek,1969,2143778.10749327,0,0,1.45624105872229e-8,0,0,2.24387509817402e-7,45888.7158011447,240153.290060842,0,0,4366.22468956906,837020.678289628,1007864.57887377,3.0090433435208204e-9,0,2051.01325844374,6433.60651963801,0,1331202
Bristol Bay,Naknek,1970,2535305.63511074,0,0,0,0,0,597.439817272077,161583.005489253,281375.696355816,0,0,17756.1797907922,1549927.8418581,504895.206741216,0,0,17443.8581426129,1726.4069156775,0,732502
Bristol Bay,Naknek,1971,4350422.01048727,0,0,0,0,0,224.924711850223,349683.813048176,630688.134775319,1477.59488274786,0,17309.1467786041,1777139.50349528,1537578.3921498,25169.9926402465,0,1978.8822720653,9171.62573317682,0,935754
Bristol Bay,Naknek,1972,1715207.23222013,0,0,2.4828012887097e-9,0,0,2937.6726274664,228954.01877828,397107.996294443,5083.59841998743,0,35045.7568698816,359615.215585859,676508.797967956,2646.6571685384,0,3617.87702547147,3689.64148224537,0,586518
Bristol Bay,Naknek,1973,2742668.66089076,0,1.959796929084e-9,1257.40650538559,1.04807598738487e-8,0,0,610279.994285418,715809.311593004,3.81984201869009e-9,0,254.932377735562,564688.753645758,850378.262483234,0,0,3.81425823866698e-9,2.07711446543433e-7,0,356676
Bristol Bay,Naknek,1974,2642513.16531485,0,2.29284622973788e-9,1.5052389074225902e-9,0,0,1543.6011274811,253898.573425739,393360.193527078,1.69402011985677e-5,0,1832.3201198363,1103750.0257328,880689.55011026,0,0,7438.90125471329,4.17165116617971e-9,0,1241058
Bristol Bay,Naknek,1975,5195705.44293231,0,0,0,0,0,1028.94870011592,456699.190465581,1630147.31145091,0,0,11804.2118139818,1539430.16360167,1547265.50798596,4743.7085372534,2.30807288246992e-8,4586.40037681834,0,0,2026686
Bristol Bay,Naknek,1976,8991731.92787495,0,3.81425823866698e-9,3.83689199833977e-7,0,0,4277.45054260734,1013492.77841135,4461321.03890039,24291.8103872053,0,4422.7672335837,1950161.36885234,1520143.70354494,10680.3978572139,0,0,2940.61214493954,0,1320750
Bristol Bay,Naknek,1977,3721058.76815912,0,1.61555071871705e-7,4312.6812768789,0,0,4428.82580910594,788791.185962141,2456927.56797946,74909.3558277383,0,0,145843.809275599,242958.828581967,1393.6299949372,0,4.448061347446871e-9,1492.88345113526,0,1085856
Bristol Bay,Naknek,1978,2788295.36890807,0,0,2.54582198918803e-9,0,0,393.054530019736,490173.614719831,949602.276928467,2206.20497897251,0,9730.53469787976,631141.112529188,704090.227885294,3.92536200726632e-9,0,958.34263840655,3.9253521711766105e-9,0,813378
Bristol Bay,Naknek,1979,3965088.09070341,0,0,4.44805988809255e-9,4.29943877997752e-9,0,8951.03736957542,1389278.69305605,1322933.66374814,5049.53193367545,0,5950.05547355815,761179.388082813,464176.512182224,2.1125490756234603e-9,0,6069.79791356745,1499.41094379123,0,925362
Bristol Bay,Naknek,1980,4930475.71866146,0,0,4.304210734677421e-9,0,0,802.916020299968,1059832.78749073,1633506.24524206,11988.3240167792,0,17348.8027243797,1344991.40531127,860503.654356352,1501.58349958441,0,2.1143973752199503e-9,0,0,2644698
Bristol Bay,Naknek,1981,4703787.42824638,0,0,3.9253521711766105e-9,0,0,4917.33409049559,772537.977071174,2360631.38894305,18750.7398995883,0,5872.94093030295,592812.200351995,943847.476752327,4417.3702074374,0,2.4719352892394702e-9,2.19270795798612e-9,0,1796220
Bristol Bay,Naknek,1982,1849206.09920063,0,0,2.11579322499994e-9,2.4771536636289903e-9,0,5105.33506505373,163880.66985914,941344.981516507,27630.3945395189,682.944487002935,0,225871.890081394,477076.065000036,7613.81865197156,0,2.19363797918319e-9,4.40241057894449e-9,0,1155552
Bristol Bay,Naknek,1983,1482525.74373844,0,0,2.4739708989432203e-9,2.19154216935289e-9,0,2.09802809616507e-9,179535.997593239,556011.897523401,5897.07966071996,0,7908.84844690364,351039.263127891,382132.657386267,4.69604611841654e-9,0,4.4019029894151404e-9,4.69211563959503e-9,0,888294
Bristol Bay,Naknek,1984,4489759.98160534,0,2.4719352892394702e-9,2.19270795798612e-9,4.40655697028222e-9,0,248.558936247438,513736.30260592,827818.965545254,12059.872515101,0,30951.3491785531,1575843.643555,1527671.6691663,1429.62010294494,4.38139055612178e-9,4.686755002181751e-9,3.849029291687681e-9,0,1242474
Bristol Bay,Naknek,1985,7264391.05279658,2.4619197993349903e-9,2.19363797918319e-9,1525.85751511716,3713.35292534463,0,2109.99172521108,828787.4423946,3274444.93950671,54935.1287849712,0,31776.9365899887,1612753.36439599,1407689.14807708,37992.4878351525,0,3.84666147682797e-9,8662.40304640931,0,1849938
Bristol Bay,Naknek,1986,12744733.8536441,0,4.4019029894151404e-9,5554.80522024779,3.84801524508228e-9,0,7751.94956985668,1858983.82544858,6684278.94040582,439131.494950736,742.804516925869,2489.48075273992,1219364.52692957,2484591.1239052,41844.9019444225,0,4.53622268192115e-9,5.1011050368597e-9,0,1977645
Bristol Bay,Naknek,1987,5533715.96445295,0,2660.29076009113,14665.4043633362,3069.00806257965,0,4.66391148194813e-9,369590.255973837,1244917.68044809,119538.615473596,0,2471.6078581962,616859.469851407,3148639.66224016,11303.9694216425,0,5.101099460074931e-9,4.9350779860145506e-9,0,1061806
Bristol Bay,Naknek,1988,3025870.94413888,0,3.84666147682797e-9,4.54538171886551e-9,0,0,0,354737.962299196,1120895.25967834,18881.1758009103,0,31753.3720465885,780077.429791028,716195.400841927,3330.34368086552,0,4.94563246899153e-9,5.985644637788321e-9,0,1037862
Bristol Bay,Naknek,1989,3133263.11588495,0,4.53622268192115e-9,5.1011050368597e-9,4.93529470970089e-9,0,1191.78261996315,360910.259530495,819386.622423112,5.98563726835333e-9,0,4535.82924553982,1406718.53377192,537975.151982086,3.2076144613698804e-9,0,2544.93631180144,3.2086070200606904e-9,0,1161984
Bristol Bay,Naknek,1990,3997626.35138842,0,0,4.9350779860145506e-9,5.98563726835333e-9,0,5.101385715365141e-9,659726.896789352,911101.43911156,5004.68315999176,0,54894.243808705,1531081.46027709,819654.02495112,16163.599681504,0,3.207484584576e-9,0.0036090758302614,0,2092578
Bristol Bay,Naknek,1991,4629239.36047407,0,2264.59366585635,5.985644637788321e-9,3.2076144613698804e-9,0,11436.8045496153,451505.364261898,3533615.67343824,62714.2797372862,0,2602.94848009323,139216.171176085,424425.078576968,1458.44290294777,0,0.003685071449263,1.5171219282595e-9,0,3578508
Bristol Bay,Naknek,1992,1481552.80615767,0,5.9856512860562705e-9,5617.72139403374,5.42097799245421e-5,0,0,158742.824990435,751849.023652494,11956.2940814238,0,487.368950568816,282464.847354202,265278.323726966,3.5315418997036305e-9,1617.12580764688,3539.27614568075,3.5314595088856705e-9,0,1606650
Bristol Bay,Naknek,1993,2704804.13905555,0,0,4.411458049333e-4,0,0,122.458983367356,352180.965215156,1121937.80794475,24034.424789617,0,14445.3446731611,430638.544022847,761444.592985505,0,0,3.53187341267416e-9,2.08468311887446e-9,0,1535658
Bristol Bay,Naknek,1994,2396222.18897042,0,5.91638827912211e-5,2.2756828923896603e-9,0,0,4949.92304783206,504530.827538531,758141.952572327,1696.19893137005,2.4760115396748703e-9,17068.5759627323,730718.838285128,376373.315808193,2742.55676513604,0,2.08469981908446e-9,1.8486529195512502e-9,0,990810
Bristol Bay,Naknek,1995,5927765.90929563,0,0,0,282.69982189466,0,8708.22546704754,2425255.49962354,3130745.32811901,68798.0960919868,0,502.139468440963,117753.99951469,172127.945770709,3335.43734638006,0,1.8489531359335702e-9,256.538071937956,0,1111140
Bristol Bay,Naknek,1996,6473143.8501292,0,0,0,0,0,1386.14270256819,340634.566103316,5591154.33758177,107358.681417431,1.48095673603862e-9,0,49654.1915278732,379239.654670222,2675.55197780762,0,897.883251779759,1.4792599096455801e-9,142.840896422819,1078098
Bristol Bay,Naknek,1997,3457635.56260199,0,0,1330.83506201483,0,0,0,97471.4974381258,899635.540323144,15456.4920248888,0,6840.81230471444,825499.876103832,1604686.5529708,2229.29097956638,1.2348126928192102e-9,4484.66539490221,3.73779370162624e-9,0,1025664
Bristol Bay,Naknek,1998,3869576.76991784,0,0,0,0,0,1064.66804961309,595642.300287036,1957153.56816868,17915.9922454029,0,1475.2079336621,553804.860296737,742520.172936702,2.6918497641353804e-9,0,3.73628209790541e-9,2.6913771345914704e-9,0,1202172
Bristol Bay,Naknek,1999,3762453.69352862,0,256.538071936721,0,0,0,0,713059.888060236,1388588.21598085,14886.7267398488,0,7565.74140766307,707967.121693687,927938.727174682,1095.36719985757,0,2.6914224359977204e-9,1095.36719985757,0,1625364
Bristol Bay,Naknek,2000,9024558.27114925,0,0,317.203918591903,0,0,2965.7954579216,1207028.86475426,6824908.77785729,79276.5599842448,0,3.7248717353751803e-9,453896.901675349,454432.117698953,3.2481012929768e-9,0,1732.04980263171,4.87202007907332e-9,0,1375488
Bristol Bay,Naknek,2001,4633413.83086195,0,0,349.796757149409,2.66434844201575e-9,0,0,484233.355316322,2926493.29707033,50778.7321105377,3419.83801343614,10587.7927433843,396239.388226401,761311.630624377,3.3197771016641503e-9,0,3.24933567384722e-9,3.3196491270717404e-9,0,1830000
Bristol Bay,Naknek,2002,5780281.21198968,0,0,2.664582521746e-9,0,0,48568.9280272866,1471105.54402306,3683675.67809876,93383.7818237125,0,1829.33528582607,250688.439937161,209237.616578944,21791.888214921,0,3.31960550140945e-9,0,0,1263918
Bristol Bay,Naknek,2003,12398892.0948037,0,0,0,3.3197771016641503e-9,0,8942.05890315605,3692037.19254309,7549811.97513243,279025.578953312,0,3.2523510136595103e-9,247183.187289724,615269.014273872,4966.55266096474,0,1656.53504713167,0,0,1831170
Bristol Bay,Naknek,2004,4303986.66457101,0,0,3.3196491270717404e-9,0,0,0,986911.336899318,1652172.79248148,15654.8697244098,0,3321.20069968272,979063.191611649,665454.380787849,1408.89236661134,0,3.13013392158974e-9,5.14710702204239e-9,0,1939674
Bristol Bay,Naknek,2005,5386609.89314389,0,0,0,3.12891804776962e-9,0,36671.9471639673,1302924.7710825,2255794.84990553,24685.0016809943,0,10574.3937923708,801427.187885937,947784.836860407,4193.92073025483,0,2.5751982991952503e-9,2552.98404192116,0,2744622
Bristol Bay,Naknek,2006,4907392.61412749,0,0,3.1292679787364903e-9,2.5724277755458e-9,0,50441.6959960496,1657238.27752978,1928248.1182961,33266.2823208704,1168.68067510237,18821.2318274557,717671.066216282,499064.361536709,1305.01065664423,0,88.5176538015897,79.3714186846922,0,1953228
Bristol Bay,Naknek,2007,4635096.72157778,0,0,994.304026039052,2.8673864307024e-9,0,17540.5492511427,1861894.7592203,1539525.30509873,31151.7599223674,0,14339.3566796502,645374.19922285,524183.911495455,92.5766612269613,0,5.19385712674028e-9,3.3027381784180604e-9,0,2945304
Bristol Bay,Naknek,2008,3267803.3566339,0,0,88.5176538030227,6.2249426699545e-9,0,23086.8952629586,580269.339447724,1595287.09776143,6352.10549736133,0,13079.8672665994,360751.128044291,688888.40569972,0,0,3.3035660978766203e-9,0,0,2472690
Bristol Bay,Naknek,2009,1915297.66487233,0,0,0,0,0,5414.94606410369,457482.250275066,889893.760937098,564.225943894506,0,5755.89118549514,396535.760607245,157949.862102662,1700.52288553154,0,0.444871231533825,4.4599679813838806e-9,0,1169466
Bristol Bay,Naknek,2010,7421320.63861877,0,0,92.5766612269604,0,0,97716.5203821839,3220884.81102264,2291356.32159083,1563.22080998603,0,37968.6170904447,1371746.63567862,399926.542961783,0,0,4.46012556820811e-9,65.3924210575608,0,1463928
Bristol Bay,Naknek,2011,5088588.24355416,0,0,0.146667309239618,0,0,82430.9719808517,2215738.1961411,1311129.43620946,74.8001811999521,33.7973504178099,41339.2104996921,864071.633804588,571249.201549187,1967.88346495126,0,12.7592534856341,540.206451913087,0,1177074
Bristol Bay,Naknek,2012,5422204.55493547,0,0,0,0,0,11744.1874034647,2391536.69757651,2012814.04076256,14097.7979561833,0,5726.83584812014,616529.709870026,369747.824559052,0,0,0,7.46095955579481,0,900312
Bristol Bay,Naknek,2013,6508686.78146495,0,0,0,0,0,61369.2371595384,2742095.40731836,3315114.73473893,3882.08591054486,0,0,228371.816337202,157853.499999327,0,0,0,0,1.04663566694277e-6,938160
Bristol Bay,Naknek,2014,6519491.78455728,0,0,0,0,0,32824.0604752215,2955137.99571068,3159370.45466244,4.72688738450373e-9,1.04514645911746e-6,2345.8814222317,240535.02321217,112679.166248016,16599.202823376,0,4.727181838231e-9,1.04684090911392e-6,1.03876874747849e-6,1474428
Bristol Bay,Naknek,2015,13143024.4739625,0,0,0,0,1.04514645911746e-6,38702.0433879735,5261676.35124055,7055600.98661271,67852.5864278524,1.03921204705777e-6,0.682850196278848,282087.101260346,437104.72217669,1.03876874747849e-6,0,1.04708052401707e-6,1.03877062938045e-6,1.01377852423525e-6,1920954
Bristol Bay,Naknek,2016,NA,0,0,0,1.04663566694277e-6,1.03921204705777e-6,1204.8765382774,2594704.99174196,2014709.36927467,5293.19036153207,1.01454135268338e-6,4.727859086497281e-9,423070.269489096,325060.983701741,0.00271323528342614,1.04788125193027e-6,712.559459749792,1.01372357436902e-6,NA,1691910
Bristol Bay,Naknek,2017,NA,0,0,1.04684090911392e-6,1.03876874747849e-6,1.01454135268338e-6,57139.7096595429,4186127.64537654,2634429.63616971,86803.2629054407,NA,7239.53814802814,783505.218792184,754343.910381116,NA,1.03925154039532e-6,633.804344894233,NA,NA,1899972
Bristol Bay,Naknek,2018,NA,0,1.04708052401707e-6,1.03877062938045e-6,1.01377852423525e-6,NA,27602.5403693829,2699792.58287044,4610666.95964864,NA,NA,4078.60559904086,242830.219729831,NA,NA,1.01470948456441e-6,NA,NA,NA,2221152
Bristol Bay,Naknek,2019,NA,1.04788125193027e-6,1.03883369823699e-6,1.01372357436902e-6,NA,NA,2534.02638492711,1164266.39693437,NA,NA,NA,1364.76049122777,NA,NA,NA,NA,NA,NA,NA,2911470
Bristol Bay,Naknek,2020,NA,1.03925154039532e-6,1.01388610849974e-6,NA,NA,NA,34446.7134139708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4112160
Bristol Bay,Naknek,2021,NA,1.01470948456441e-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2796534
Bristol Bay,Naknek,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921296
Bristol Bay,Naknek,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1156206
Bristol Bay,Naknek,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,926112
Bristol Bay,Ugashik,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
Bristol Bay,Ugashik,1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,9.03609508689273e-10,0,NA
Bristol Bay,Ugashik,1957,NA,NA,NA,NA,NA,0,NA,NA,NA,996.989660673874,0,NA,NA,40842.9586872424,0,NA,9.03956588131486e-10,3.68388083289561e-5,0,NA
Bristol Bay,Ugashik,1958,NA,NA,NA,NA,0,0,NA,NA,165551.586934069,0,0,NA,440004.049669424,53021.0012780931,0,0,3.96430174592187e-8,6.4949437481591805e-9,0,NA
Bristol Bay,Ugashik,1959,NA,NA,NA,0,0,0,NA,27692.2549353037,60776.5932101259,649.065755051205,0,3694.46063888672,248741.342367595,152270.610765872,1.84173705200868e-9,0,6.518608641761491e-9,3086.98665717511,0,NA
Bristol Bay,Ugashik,1960,NA,NA,0,0,0,0,867.022758235866,937285.507472268,391311.606354852,961.836229901524,0,5926.18776712196,1997877.25616841,531779.576472451,0,0,1451.84970473443,1.0647898463658502e-9,0,NA
Bristol Bay,Ugashik,1961,NA,0,2.73400120426472e-9,10770.4819695635,0,0,67.6839307445112,329872.156775916,484228.907734943,1165.81149874685,0,1262.44017470201,273290.003538251,119788.927808315,266.342209837177,0,1.0645869036105402e-9,42.7241581690641,0,NA
Bristol Bay,Ugashik,1962,NA,0,0,699.076699432332,0,0,240.732810187664,77486.9444911143,149927.907053771,79.3183803975237,0,754.095812192974,158144.038617612,20233.0552743817,0,0,8.04158449566225e-10,2.1543361220736503e-9,0,NA
Bristol Bay,Ugashik,1963,132741.121594047,0,0,1.0647898463658502e-9,0,0,0,10883.5452489168,21607.7313323553,2125.79085379284,0,48.901593928048,77496.9099422455,20578.242622801,0,0,2.1539102911122303e-9,4.57397540088424e-9,0,388254
Bristol Bay,Ugashik,1964,274732.514051801,0,0,102.232460730913,0,0,133.664341158354,18937.8619586213,8226.24415352521,0,0,10590.2432874921,220162.908291361,16285.1978173547,0,0,4.578917620058141e-9,294.161741552358,0,472770
Bristol Bay,Ugashik,1965,392954.453974477,0,0,0,0,0,7.99915848061505e-10,47512.0865504668,51187.141399962,549.039499428946,0,2815.21277212956,212639.57545864,76457.5616204593,6.38429878088867e-10,0,1793.83667338834,6.37304498937817e-10,0,996612
Bristol Bay,Ugashik,1966,2388187.34896018,0,373.240661056587,406.762666542812,117.074065185077,0,100.575775744334,772415.783771252,1554968.78644942,228.375448760938,0,0,42250.3376177687,17326.412504450702,0,0,6.36772472306279e-10,5.57527575260092e-10,0,704436
Bristol Bay,Ugashik,1967,230350.875927913,0,0,1.6671590037626802e-9,6.38429878088867e-10,0,0,98165.5942208475,54843.6594661183,4.46023604226231e-10,0,1.67794587697893e-9,42253.9569386811,34931.5139690132,114.365789984547,0,41.7855432635963,0,0,238830
Bristol Bay,Ugashik,1968,45087.7900879899,0,1.6686318614755102e-9,6.37304498937817e-10,0,0,0,16984.7086799186,10063.2709430591,9.27929321488729e-10,0,0,13507.686703439,4394.11012664316,138.013634923501,0,9.27929163141209e-10,2.4809810681949404e-9,0,70896
Bristol Bay,Ugashik,1969,89242.7894271623,0,0,4.4602206017896006e-10,0,0,111.070532650051,4547.89600353383,5660.77021456654,0,0,319.260557600381,52667.526642019,24457.5466165374,9.58339761745836e-8,0,1478.71885801225,2.14659412728756e-6,0,160380
Bristol Bay,Ugashik,1970,355709.058650318,0,0,0,0,0,4.46023577824299e-10,3708.87462633552,2799.2416642571,0,0,205.928029310741,303315.547440934,1.99183847560234e-6,0,0,44928.0599289508,751.406958537284,0,735024
Bristol Bay,Ugashik,1971,935802.305221529,0,0,0,0,0,9.279292866294101e-10,193375.625943543,4.04824387872159e-7,0,0,0,573772.558892092,165880.3127445,1722.90762275046,0,85.1069886214399,965.793029616729,0,529752
Bristol Bay,Ugashik,1972,276169.906112308,0,0,1.18372700707763e-7,0,0,2.4810764182661703e-9,2.16737220462922e-7,87270.6299293576,1.449826941601e-9,0,5.27918987284524e-7,145198.447240521,39457.8317891019,0,0,1743.93744890345,2499.05970355643,0,79428
Bristol Bay,Ugashik,1973,102308.230749062,0,1.5986291442826e-7,4466.56340335009,1.449826941601e-9,0,0,26044.9453294312,6764.36217623367,322.460295138254,0,0,21376.5651354758,37293.9732847313,0,0,6039.3611245142,2.58417342119595e-8,0,38988
Bristol Bay,Ugashik,1974,757906.58046989,0,9.14822322056889e-10,1.44232296892108e-9,0,0,0,9986.42684856561,8384.85571233572,4.58906976823501e-5,0,14009.5959676045,660051.917890254,65473.7840052232,0,0,1.14824480088673e-8,2.78359473408e-9,0,61854
